ore_name	slug	display_name	reg_name	name
beeComb	10928d172	Pyrite Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d46	Pyrope Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d9	Pyrotheum Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d97	Quantium Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d24	Quicksilver Comb	gregtech:gt.comb	item.gt.comb
beeComb	6301d20	Radioactive Comb	ExtraBees:honeyComb	item.honeyComb
beeComb	10928d37	Rare Earth Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d11	Red Alloy Comb	gregtech:gt.comb	item.gt.comb
beeComb	6631d11	Red Colored Comb	gendustry:HoneyComb	gendustry.honeycomb.red
beeComb	10928d40	Red Garnet Comb	gregtech:gt.comb	item.gt.comb
beeComb	6301d43	Red Tinted Comb	ExtraBees:honeyComb	item.honeyComb
beeComb	10928d12	Redstone Alloy Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d36	Redstone Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d171	Refined Rare Earth Comb	gregtech:gt.comb	item.gt.comb
beeComb	6301d11	Rocky Comb	ExtraBees:honeyComb	item.honeyComb
beeComb	6301d1	Rotten Comb	ExtraBees:honeyComb	item.honeyComb
beeComb	10928d39	Ruby Comb	gregtech:gt.comb	item.gt.comb
beeComb	6301d40	Ruby Comb	ExtraBees:honeyComb	item.honeyComb
beeComb	10928d128	Rune Type 1 Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d129	Rune Type 2 Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d25	Salis Mundus Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d74	Salt Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d42	Sapphire Comb	gregtech:gt.comb	item.gt.comb
beeComb	6301d41	Sapphire Comb	ExtraBees:honeyComb	item.honeyComb
beeComb	10928d107	Saturn Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d142	Seaweed Comb	gregtech:gt.comb	item.gt.comb
beeComb	6301d9	Seedy Comb	ExtraBees:honeyComb	item.honeyComb
beeComb	6301d32	Shadow Comb	ExtraBees:honeyComb	item.honeyComb
beeComb	10928d30	Shadow Metal Comb	gregtech:gt.comb	item.gt.comb
beeComb	6301d65	Shimmering Comb	ExtraBees:honeyComb	item.honeyComb
beeComb	5026d6	Silky Comb	Forestry:beeCombs	item.for.beeCombs.silky
beeComb	10928d57	Silver Comb	gregtech:gt.comb	item.gt.comb
beeComb	6301d19	Silver Comb	ExtraBees:honeyComb	item.honeyComb
beeComb	10928d126	Silverfish Comb	gregtech:gt.comb	item.gt.comb
beeComb	5026d2	Simmering Comb	Forestry:beeCombs	item.for.beeCombs.simmering
beeComb	10928d49	Slag Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d90	Snow Queen Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d91	Space Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d19	Stainless Steel Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d123	Stardust Comb	gregtech:gt.comb	item.gt.comb
beeComb	6301d14	Static Comb	ExtraBees:honeyComb	item.honeyComb
beeComb	10928d54	Steel Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d2	Sticky Resin Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d33	Stone Comb	gregtech:gt.comb	item.gt.comb
beeComb	5026d3	Stringy Comb	Forestry:beeCombs	item.for.beeCombs.stringy
beeComb	10928d59	Sulfur Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d26	Tainted Comb	gregtech:gt.comb	item.gt.comb
beeComb	6301d24	Tar Comb	ExtraBees:honeyComb	item.honeyComb
beeComb	10928d114	Tceti Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d29	Thauminite Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d21	Thaumium Dust Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d22	Thaumium Shard Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d82	Thorium Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d51	Tin Comb	gregtech:gt.comb	item.gt.comb
beeComb	6301d18	Tin Comb	ExtraBees:honeyComb	item.honeyComb
beeComb	10928d66	Titanium Comb	gregtech:gt.comb	item.gt.comb
beeComb	6301d35	Titanium Comb	ExtraBees:honeyComb	item.honeyComb
beeComb	10928d101	Trinium Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d68	Tungsten Comb	gregtech:gt.comb	item.gt.comb
beeComb	6301d36	Tungsten Comb	ExtraBees:honeyComb	item.honeyComb
beeComb	10928d157	Unknown Liquid Comb	gregtech:gt.comb	item.gt.comb
beeComb	6301d61	Unstable Comb	ExtraBees:honeyComb	item.honeyComb
beeComb	10928d89	Ur Ghast Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d77	Uranium Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d108	Uranus Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d116	Vega Comb	gregtech:gt.comb	item.gt.comb
beeComb	6301d27	Venomous Comb	ExtraBees:honeyComb	item.honeyComb
beeComb	10928d103	Venus Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d14	Vibrant Alloy Comb	gregtech:gt.comb	item.gt.comb
beeComb	10928d143	Walrus Comb	gregtech:gt.comb	item.gt.comb
beeComb	5026d14	Wheaten Comb	Forestry:beeCombs	item.for.beeCombs.wheaten
beeComb	6631d25	White Colored Comb	gendustry:HoneyComb	gendustry.honeycomb.white
beeComb	6301d48	White Tinted Comb	ExtraBees:honeyComb	item.honeyComb
beeComb	10928d134	Xenon Comb	gregtech:gt.comb	item.gt.comb
beeComb	6301d66	Yellorium Comb	ExtraBees:honeyComb	item.honeyComb
beeComb	6631d21	Yellow Colored Comb	gendustry:HoneyComb	gendustry.honeycomb.yellow
beeComb	10928d41	Yellow Garnet Comb	gregtech:gt.comb	item.gt.comb
beeComb	6301d44	Yellow Tinted Comb	ExtraBees:honeyComb	item.honeyComb
beeComb	10928d56	Zinc Comb	gregtech:gt.comb	item.gt.comb
beeComb	6301d34	Zinc Comb	ExtraBees:honeyComb	item.honeyComb
beeComp	7659d0	Caustic Comb	computronics:computronics.partsForestry	item.computronics.for.combAcid
beeQueen	6660d0	Queen Bee	harvestcraft:queenbeeItem	item.queenbeeItem
bEnderAirBottle	6073d15	Ender Air Bottle	Botania:manaResource	item.enderAirBottle
bFlask	6155d1	Alfglass Flask	Botania:vial	item.vial1
biomassBrownAlgae	10003d2	Brown Algae Biomass	miscutils:item.BasicAgrichemItem	item.BasicAgrichemItem.2
biomassGoldenBrownAlgae	10003d3	Golden-Brown Algae Biomass	miscutils:item.BasicAgrichemItem	item.BasicAgrichemItem.3
biomassGreenAlgae	10003d1	Green Algae Biomass	miscutils:item.BasicAgrichemItem	item.BasicAgrichemItem.1
biomassRedAlgae	10003d4	Red Algae Biomass	miscutils:item.BasicAgrichemItem	item.BasicAgrichemItem.4
blockAbyssalAlloy	3466d0	Block of Abyssal Alloy	miscutils:blockBlockAbyssalAlloy	block.AbyssalAlloy.standard
blockAdamantium	2469d0	Block of Adamantium	gregtech:gt.blockmetal1	gt.blockmetal1.0
blockAdamantium	3147d1	Decorative Adamantite Block	GalaxySpace:metalsblock	tile.DecoAdamantite
blockAdamantiumAlloy	10729d10085	Block of Adamantium Alloy	bartworks:bw.werkstoffblocks.01	bw.werkstoffblocks.01.10085
blockAdemicSteel	10729d96	Block of Ademic Steel	bartworks:bw.werkstoffblocks.01	bw.werkstoffblocks.01.96
blockAdvancedNitinol	3368d0	Block of Advanced Nitinol	miscutils:blockBlockAdvancedNitinol	block.AdvancedNitinol.standard
blockAluminium	702d11	Aluminum Block	GalacticraftCore:tile.gcBlockCore	tile.gcBlockCore.aluminumBlock
blockAluminium	2469d1	Block of Aluminium	gregtech:gt.blockmetal1	gt.blockmetal1.1
blockAluminium	628d6	Block of Aluminum	TConstruct:MetalBlock	StorageMetals.Aluminum
blockAluminiumBrass	628d7	Block of Aluminum Brass	TConstruct:MetalBlock	StorageMetals.AlBrass
blockAluminum	702d11	Aluminum Block	GalacticraftCore:tile.gcBlockCore	tile.gcBlockCore.aluminumBlock
blockAluminum	628d6	Block of Aluminum	TConstruct:MetalBlock	StorageMetals.Aluminum
blockAluminumBrass	628d7	Block of Aluminum Brass	TConstruct:MetalBlock	StorageMetals.AlBrass
blockAlumite	628d8	Block of Obzinite	TConstruct:MetalBlock	StorageMetals.Alumite
blockAmber	472d0	Amber Block	Thaumcraft:blockCosmeticOpaque	tile.blockCosmeticOpaque.0
blockAmber	2477d1	Block of Amber	gregtech:gt.blockgem1	gt.blockgem1.1
blockAmber	925d15	Block of Amber	BiomesOPlenty:gemOre	tile.gemOre.amberblock
blockAmericium	2469d2	Block of Americium	gregtech:gt.blockmetal1	gt.blockmetal1.2
blockAmethyst	2477d2	Block of Amethyst	gregtech:gt.blockgem1	gt.blockgem1.2
blockAncientGranite	3382d0	Block of Ancient Granite	miscutils:blockBlockAncientGranite	block.AncientGranite.standard
blockAndesite	2001d0	Andesite	chisel:andesite	tile.chisel.andesite
blockAnnealedCopper	2469d3	Block of Annealed Copper	gregtech:gt.blockmetal1	gt.blockmetal1.3
blockAntimony	2469d4	Block of Antimony	gregtech:gt.blockmetal1	gt.blockmetal1.4
blockAnyBronze	1010d3	Block of Bronze	Forestry:resourceStorage	tile.for.resourceStorage.3
blockAnyBronze	2470d0	Block of Bronze	gregtech:gt.blockmetal2	gt.blockmetal2.0
blockAnyBronze	628d4	Block of Bronze	TConstruct:MetalBlock	StorageMetals.Bronze
blockAnyBronze	190d2	Bronze Block	IC2:blockMetal	ic2.blockMetalBronze
blockAnyCopper	2469d3	Block of Annealed Copper	gregtech:gt.blockmetal1	gt.blockmetal1.3
blockAnyCopper	1010d1	Block of Copper	Forestry:resourceStorage	tile.for.resourceStorage.1
blockAnyCopper	1066d9	Block of Copper	Railcraft:cube	tile.railcraft.cube.copper
blockAnyCopper	10848d8	Block of Copper	ProjRed|Exploration:projectred.exploration.stone	tile.projectred.exploration.stone|8
blockAnyCopper	2470d7	Block of Copper	gregtech:gt.blockmetal2	gt.blockmetal2.7
blockAnyCopper	2928d0	Block of Copper	etfuturum:copper_block	tile.etfuturum.copper_block
blockAnyCopper	628d3	Block of Copper	TConstruct:MetalBlock	StorageMetals.Copper
blockAnyCopper	190d0	Copper Block	IC2:blockMetal	ic2.blockMetalCopper
blockAnyCopper	702d9	Copper Block	GalacticraftCore:tile.gcBlockCore	tile.gcBlockCore.copperBlock
blockAnyCopper	3147d9	Decorative Copper Block	GalaxySpace:metalsblock	tile.DecoCopper
blockAnyIron	2789d0	Ancient Iron Block	thaumicbases:oldIron	tile.TBoldIron
blockAnyIron	42d0	Block of Iron	minecraft:iron_block	tile.blockIron
blockAnyIron	2473d11	Block of Pig Iron	gregtech:gt.blockmetal5	gt.blockmetal5.11
blockAnyIron	2476d2	Block of Wrought Iron	gregtech:gt.blockmetal8	gt.blockmetal8.2
blockApatite	1010d0	Block of Apatite	Forestry:resourceStorage	tile.for.resourceStorage.0
blockArcanite	3476d0	Block of Arcanite	miscutils:blockBlockArcanite	block.Arcanite.standard
blockArceusAlloy2B	3456d0	Block of Arceus Alloy 2B	miscutils:blockBlockArceusAlloy2B	block.ArceusAlloy2B.standard
blockArdite	628d1	Block of Ardite	TConstruct:MetalBlock	StorageMetals.Ardite
blockArsenic	2469d5	Block of Arsenic	gregtech:gt.blockmetal1	gt.blockmetal1.5
blockArtherium-Sn	10729d10102	Block of Artherium-Sn	bartworks:bw.werkstoffblocks.01	bw.werkstoffblocks.01.10102
blockAstralSilver	2469d6	Block of Astral Silver	gregtech:gt.blockmetal1	gt.blockmetal1.6
blockAstralTitanium	3369d0	Block of Astral Titanium	miscutils:blockBlockAstralTitanium	block.AstralTitanium.standard
blockAtomicSeparationCatalyst	10729d10022	Block of Atomic Separation Catalyst	bartworks:bw.werkstoffblocks.01	bw.werkstoffblocks.01.10022
blockBabbitAlloy	3480d0	Block of Babbit Alloy	miscutils:blockBlockBabbitAlloy	block.BabbitAlloy.standard
blockBArTiMaEuSNeK	10729d43	Block of BArTiMaEuSNeK	bartworks:bw.werkstoffblocks.01	bw.werkstoffblocks.01.43
blockBasalt	1229d1	Basalt	GalacticraftAmunRa:tile.baseBlockRock	tile.basalt
blockBasalt	2459d8	Basalt	gregtech:gt.blockstones	gt.blockstones.8
blockBasalt	2459d11	Basalt Bricks	gregtech:gt.blockstones	gt.blockstones.11
blockBasalt	2459d9	Basalt Cobblestone	gregtech:gt.blockstones	gt.blockstones.9
blockBasalt	2459d14	Chiseled Basalt	gregtech:gt.blockstones	gt.blockstones.14
blockBasalt	2459d12	Cracked Basalt Bricks	gregtech:gt.blockstones	gt.blockstones.12
blockBasalt	2459d13	Mossy Basalt Bricks	gregtech:gt.blockstones	gt.blockstones.13
blockBasalt	2459d10	Mossy Basalt Cobblestone	gregtech:gt.blockstones	gt.blockstones.10
blockBasalt	2459d15	Smooth Basalt	gregtech:gt.blockstones	gt.blockstones.15
blockBatteryAlloy	2469d7	Block of Battery Alloy	gregtech:gt.blockmetal1	gt.blockmetal1.7
blockBeryllium	2469d8	Block of Beryllium	gregtech:gt.blockmetal1	gt.blockmetal1.8
blockBismuth	2469d9	Block of Bismuth	gregtech:gt.blockmetal1	gt.blockmetal1.9
blockBismuthBronze	2469d10	Block of Bismuth Bronze	gregtech:gt.blockmetal1	gt.blockmetal1.10
blockBismutite	10729d1	Block of Bismutite	bartworks:bw.werkstoffblocks.01	bw.werkstoffblocks.01.1
blockBlackBronze	2469d11	Block of Black Bronze	gregtech:gt.blockmetal1	gt.blockmetal1.11
blockBlackDwarfMatter	2480d7	Block of Black Dwarf Matter	gregtech:gt.blockmetal9	gt.blockmetal9.7
blockBlackMetal	3377d0	Block of Black Metal	miscutils:blockBlockBlackMetal	block.BlackMetal.standard
blockBlackPlutonium	1200d0	Block of Black Plutonium	dreamcraft:tile.BlackPlutonium	tile.BlackPlutonium
blockBlackSteel	2469d12	Block of Black Steel	gregtech:gt.blockmetal1	gt.blockmetal1.12
blockBlackTitanium	3481d0	Block of Black Titanium	miscutils:blockBlockBlackTitanium	block.BlackTitanium.standard
blockBlaze	1418d0	Blaze Lamp	Botania:blazeBlock	tile.blazeBlock
blockBlaze	2479d5	Block of Blaze	gregtech:gt.blockgem3	gt.blockgem3.5
blockBloodInfusedIron	1859d0	Blood Infused Iron Block	BloodArsenal:blood_infused_iron_block	tile.blood_infused_iron_block
blockBloodSteel	3399d0	Block of Blood Steel	miscutils:blockBlockBloodSteel	block.BloodSteel.standard
blockBlueAlloy	2469d13	Block of Blue Alloy	gregtech:gt.blockmetal1	gt.blockmetal1.13
blockBlueSteel	2469d14	Block of Blue Steel	gregtech:gt.blockmetal1	gt.blockmetal1.14
blockBlueTopaz	2477d4	Block of Blue Topaz	gregtech:gt.blockgem1	gt.blockgem1.4
blockBorosilicateGlass	3242d0	Borosilicate Glass Block	bartworks:BW_GlasBlocks	BW_GlasBlocks.0
blockBotaniaDragonstone	1374d4	Block of Dragonstone	Botania:storage	tile.storage4
blockBotmium	3470d0	Block of Botmium	miscutils:blockBlockBotmium	block.Botmium.standard
blockBrass	2469d15	Block of Brass	gregtech:gt.blockmetal1	gt.blockmetal1.15
blockBronze	1010d3	Block of Bronze	Forestry:resourceStorage	tile.for.resourceStorage.3
blockBronze	2470d0	Block of Bronze	gregtech:gt.blockmetal2	gt.blockmetal2.0
blockBronze	628d4	Block of Bronze	TConstruct:MetalBlock	StorageMetals.Bronze
blockBronze	190d2	Bronze Block	IC2:blockMetal	ic2.blockMetalBronze
blockCactus	81d0	Cactus	minecraft:cactus	tile.cactus
blockCaesium	2470d1	Block of Caesium	gregtech:gt.blockmetal2	gt.blockmetal2.1
blockCalcium	10729d40	Block of Calcium	bartworks:bw.werkstoffblocks.01	bw.werkstoffblocks.01.40
blockCalifornium	10729d39	Block of Californium	bartworks:bw.werkstoffblocks.01	bw.werkstoffblocks.01.39
blockCallistoIce	1180d0	Callisto Cold Ice Block	dreamcraft:tile.CallistoColdIce	tile.CallistoColdIce
blockCarpet	2011d0	Carpet	chisel:carpet_block	tile.chisel.carpet_block
blockCelestialTungsten	3371d0	Block of Celestial Tungsten	miscutils:blockBlockCelestialTungsten	block.CelestialTungsten.standard
blockCerium	2470d2	Block of Cerium	gregtech:gt.blockmetal2	gt.blockmetal2.2
blockCerium-dopedLutetiumAluminiumGarnet(Ce:LuAG)	10729d11499	Block of Cerium-doped Lutetium Aluminium Garnet (Ce:LuAG)	bartworks:bw.werkstoffblocks.01	bw.werkstoffblocks.01.11499
blockCertusQuartz	2477d5	Block of Certus Quartz	gregtech:gt.blockgem1	gt.blockgem1.5
blockCharcoal	2479d4	Block of Charcoal	gregtech:gt.blockgem3	gt.blockgem3.4
blockChromaticGlass	3375d0	Block of Chromatic Glass	miscutils:blockBlockChromaticGlass	block.ChromaticGlass.standard
blockChrome	2470d3	Block of Chrome	gregtech:gt.blockmetal2	gt.blockmetal2.3
blockChromiumDioxide	2470d4	Block of Chromium Dioxide	gregtech:gt.blockmetal2	gt.blockmetal2.4
blockChromo-Alumino-Povondraite	10729d7	Block of Chromo-Alumino-Povondraite	bartworks:bw.werkstoffblocks.01	bw.werkstoffblocks.01.7
blockCinobiteA243	3462d0	Block of Cinobite A243	miscutils:blockBlockCinobiteA243	block.CinobiteA243.standard
blockCloth	35d15	Black Wool	minecraft:wool	tile.cloth.black
blockCloth	35d11	Blue Wool	minecraft:wool	tile.cloth.blue
blockCloth	35d12	Brown Wool	minecraft:wool	tile.cloth.brown
blockCloth	35d9	Cyan Wool	minecraft:wool	tile.cloth.cyan
blockCloth	35d7	Gray Wool	minecraft:wool	tile.cloth.gray
blockCloth	35d13	Green Wool	minecraft:wool	tile.cloth.green
blockCloth	35d3	Light Blue Wool	minecraft:wool	tile.cloth.lightBlue
blockCloth	35d8	Light Gray Wool	minecraft:wool	tile.cloth.silver
blockCloth	35d5	Lime Wool	minecraft:wool	tile.cloth.lime
blockCloth	35d2	Magenta Wool	minecraft:wool	tile.cloth.magenta
blockCloth	35d1	Orange Wool	minecraft:wool	tile.cloth.orange
blockCloth	35d6	Pink Wool	minecraft:wool	tile.cloth.pink
blockCloth	35d10	Purple Wool	minecraft:wool	tile.cloth.purple
blockCloth	35d14	Red Wool	minecraft:wool	tile.cloth.red
blockCloth	35d0	Wool	minecraft:wool	tile.cloth.white
blockCloth	35d4	Yellow Wool	minecraft:wool	tile.cloth.yellow
blockCoal	173d0	Block of Coal	minecraft:coal_block	tile.blockCoal
blockCoal	573d15	Colored Block of Coal (Black Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.15
blockCoal	573d11	Colored Block of Coal (Blue Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.11
blockCoal	573d12	Colored Block of Coal (Brown Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.12
blockCoal	573d9	Colored Block of Coal (Cyan Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.9
blockCoal	573d7	Colored Block of Coal (Gray Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.7
blockCoal	573d13	Colored Block of Coal (Green Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.13
blockCoal	573d3	Colored Block of Coal (Light Blue Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.3
blockCoal	573d8	Colored Block of Coal (Light Gray Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.8
blockCoal	573d5	Colored Block of Coal (Lime Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.5
blockCoal	573d2	Colored Block of Coal (Magenta Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.2
blockCoal	573d1	Colored Block of Coal (Orange Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.1
blockCoal	573d6	Colored Block of Coal (Pink Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.6
blockCoal	573d10	Colored Block of Coal (Purple Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.10
blockCoal	573d14	Colored Block of Coal (Red Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.14
blockCoal	573d0	Colored Block of Coal (White Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.0
blockCoal	573d4	Colored Block of Coal (Yellow Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.4
blockCoalBlack	573d0	Colored Block of Coal (White Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.0
blockCoalBlue	573d4	Colored Block of Coal (Yellow Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.4
blockCoalBrown	573d3	Colored Block of Coal (Light Blue Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.3
blockCoalCyan	573d6	Colored Block of Coal (Pink Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.6
blockCoalGray	573d8	Colored Block of Coal (Light Gray Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.8
blockCoalGreen	573d2	Colored Block of Coal (Magenta Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.2
blockCoalLightBlue	573d12	Colored Block of Coal (Brown Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.12
blockCoalLightGray	573d7	Colored Block of Coal (Gray Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.7
blockCoalLime	573d10	Colored Block of Coal (Purple Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.10
blockCoalMagenta	573d13	Colored Block of Coal (Green Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.13
blockCoalOrange	573d14	Colored Block of Coal (Red Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.14
blockCoalPink	573d9	Colored Block of Coal (Cyan Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.9
blockCoalPurple	573d5	Colored Block of Coal (Lime Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.5
blockCoalRed	573d1	Colored Block of Coal (Orange Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.1
blockCoalWhite	573d15	Colored Block of Coal (Black Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.15
blockCoalYellow	573d11	Colored Block of Coal (Blue Frequency)	ExtraUtilities:color_blockCoal	tile.extrautils:color_blockCoal.11
blockCobalt	2470d5	Block of Cobalt	gregtech:gt.blockmetal2	gt.blockmetal2.5
blockCobalt	628d0	Block of Cobalt	TConstruct:MetalBlock	StorageMetals.Cobalt
blockCobalt	3147d2	Decorative Cobalt Block	GalaxySpace:metalsblock	tile.DecoCobaltum
blockCobaltBrass	2470d6	Block of Cobalt Brass	gregtech:gt.blockmetal2	gt.blockmetal2.6
blockConductiveIron	1164d4	Conductive Iron Block	EnderIO:blockIngotStorage	tile.enderio.conductiveIron
blockCopper	1010d1	Block of Copper	Forestry:resourceStorage	tile.for.resourceStorage.1
blockCopper	1066d9	Block of Copper	Railcraft:cube	tile.railcraft.cube.copper
blockCopper	10848d8	Block of Copper	ProjRed|Exploration:projectred.exploration.stone	tile.projectred.exploration.stone|8
blockCopper	2470d7	Block of Copper	gregtech:gt.blockmetal2	gt.blockmetal2.7
blockCopper	2928d0	Block of Copper	etfuturum:copper_block	tile.etfuturum.copper_block
blockCopper	628d3	Block of Copper	TConstruct:MetalBlock	StorageMetals.Copper
blockCopper	190d0	Copper Block	IC2:blockMetal	ic2.blockMetalCopper
blockCopper	702d9	Copper Block	GalacticraftCore:tile.gcBlockCore	tile.gcBlockCore.copperBlock
blockCopper	3147d9	Decorative Copper Block	GalaxySpace:metalsblock	tile.DecoCopper
blockCopperCut	2928d4	Cut Copper	etfuturum:copper_block	tile.etfuturum.cut_copper
blockCosmicNeutronium	1663d0	Cosmic Neutronium Block	Avaritia:Resource_Block	tile.block_neutronium
blockCrudeSteel	1165d0	Clay Compound Block	EnderIO:blockIngotStorageEndergy	tile.enderio.crudeSteel
blockCryolite	2480d0	Block of Cryolite	gregtech:gt.blockmetal9	gt.blockmetal9.0
blockCrystalCluster	2772d0	Air Crystal Block	thaumicbases:crystalBlock	tile.crystalBlockair
